  0.125  0.  0.
  0.375  0.  0.
  0.625  0.  0.
  0.875  0.  0.
  1.125  0.  0.
  1.375  0.  0.
  1.625  0.  0.
  1.875  0.  0.
  2.125  0.  0.
  2.375  0.  0.
  2.625  0.  0.
  2.875  0.  0.
  3.125  0.  0.
  3.375  0.  0.
  3.625  0.  0.
  3.875  0.  0.
  4.125  0.  0.
  4.375  0.  0.
  4.625  0.  0.
  4.875  0.  0.
  5.125  0.  0.
  5.375  0.  0.
  5.625  0.  0.
  5.875  0.  0.
  6.125  0.  0.
  6.375  0.  0.
  6.625  0.  0.
  6.875  0.  0.
  7.125  0.  0.
  7.375  0.  0.
  7.625  0.  0.
  7.875  0.  0.
  8.125  0.  0.
  8.375  0.  0.
  8.625  0.  0.
  8.875  0.  0.
  9.125  0.  0.
  9.375  0.  0.
  9.625  0.  0.
  9.875  0.  0.
  10.125  0.  0.
  10.375  0.  0.
  10.625  0.  0.
  10.875  0.  0.
  11.125  0.  0.
  11.375  0.  0.
  11.625  0.  0.
  11.875  0.  0.
  12.125  0.  0.
  12.375  0.  0.
  12.625  0.  0.
  12.875  0.  0.
  13.125  0.  0.
  13.375  0.  0.
  13.625  0.  0.
  13.875  0.  0.
  14.125  0.  0.
  14.375  0.  0.
  14.625  0.  0.
  14.875  0.  0.
  15.125  0.  0.
  15.375  0.  0.
  15.625  0.  0.
  15.875  0.  0.
  16.125  0.  0.
  16.375  0.  0.
  16.625  0.  0.
  16.875  0.  0.
  17.125  0.  0.
  17.375  0.  0.
  17.625  0.  0.
  17.875  0.  0.
  18.125  0.  0.
  18.375  0.  0.
  18.625  0.  0.
  18.875  0.  0.
  19.125  0.  0.
  19.375  0.  0.
  19.625  0.  0.
  19.875  0.  0.
  20.125  0.  0.
  20.375  0.  0.
  20.625  0.  0.
  20.875  0.  0.
  21.125  0.  0.
  21.375  0.  0.
  21.625  0.  0.
  21.875  0.  0.
  22.125  0.  0.
  22.375  0.  0.
  22.625  0.  0.
  22.875  0.  0.
  23.125  0.  0.
  23.375  0.  0.
  23.625  0.  0.
  23.875  0.  0.
  24.125  0.  0.
  24.375  0.  0.
  24.625  0.  0.
  24.875  0.  0.
  25.125  0.  0.
  25.375  0.  0.
  25.625  0.  0.
  25.875  0.  0.
  26.125  0.  0.
  26.375  0.  0.
  26.625  0.  0.
  26.875  0.  0.
  27.125  0.  0.
  27.375  0.  0.
  27.625  0.  0.
  27.875  0.  0.
  28.125  0.  0.
  28.375  0.  0.
  28.625  0.  0.
  28.875  0.  0.
  29.125  0.  0.
  29.375  0.  0.
  29.625  0.  0.
  29.875  0.  0.
  30.125  0.  0.
  30.375  0.  0.
  30.625  0.  0.
  30.875  0.  0.
  31.125  0.  0.
  31.375  0.  0.
  31.625  0.  0.
  31.875  0.  0.
  32.125  0.  0.
  32.375  0.  0.
  32.625  0.  0.
  32.875  0.  0.
  33.125  0.  0.
  33.375  0.  0.
  33.625  0.  0.
  33.875  0.  0.
  34.125  0.  0.
  34.375  0.  0.
  34.625  0.  0.
  34.875  0.  0.
  35.125  0.  0.
  35.375  0.  0.
  35.625  0.  0.
  35.875  0.  0.
  36.125  0.  0.
  36.375  0.  0.
  36.625  0.  0.
  36.875  0.  0.
  37.125  0.  0.
  37.375  0.  0.
  37.625  0.  0.
  37.875  0.  0.
  38.125  0.  0.
  38.375  0.  0.
  38.625  0.  0.
  38.875  0.  0.
  39.125  0.  0.
  39.375  0.  0.
  39.625  0.  0.
  39.875  0.  0.
  0.125  0.5  0.00158097921
  0.375  0.5  0.00350627303
  0.625  0.5  0.00327577349
  0.875  0.5  0.00253645307
  1.125  0.5  0.00185451831
  1.375  0.5  0.00133135088
  1.625  0.5  0.000951265509
  1.875  0.5  0.000680404424
  2.125  0.5  0.000489022816
  2.375  0.5  0.000354070507
  2.625  0.5  0.000258810003
