  0.125000000       0.00000000       0.00000000    
  0.375000000       0.00000000       0.00000000    
  0.625000000       0.00000000       0.00000000    
  0.875000000       0.00000000       0.00000000    
   1.12500000       0.00000000       0.00000000    
   1.37500000       0.00000000       0.00000000    
   1.62500000       0.00000000       0.00000000    
   1.87500000       0.00000000       0.00000000    
   2.12500000       0.00000000       0.00000000    
   2.37500000       0.00000000       0.00000000    
   2.62500000       0.00000000       0.00000000    
   2.87500000       0.00000000       0.00000000    
   3.12500000       0.00000000       0.00000000    
   3.37500000       0.00000000       0.00000000    
   3.62500000       0.00000000       0.00000000    
   3.87500000       0.00000000       0.00000000    
   4.12500000       0.00000000       0.00000000    
   4.37500000       0.00000000       0.00000000    
   4.62500000       0.00000000       0.00000000    
   4.87500000       0.00000000       0.00000000    
   5.12500000       0.00000000       0.00000000    
   5.37500000       0.00000000       0.00000000    
   5.62500000       0.00000000       0.00000000    
   5.87500000       0.00000000       0.00000000    
   6.12500000       0.00000000       0.00000000    
   6.37500000       0.00000000       0.00000000    
   6.62500000       0.00000000       0.00000000    
   6.87500000       0.00000000       0.00000000    
   7.12500000       0.00000000       0.00000000    
   7.37500000       0.00000000       0.00000000    
   7.62500000       0.00000000       0.00000000    
   7.87500000       0.00000000       0.00000000    
   8.12500000       0.00000000       0.00000000    
   8.37500000       0.00000000       0.00000000    
   8.62500000       0.00000000       0.00000000    
   8.87500000       0.00000000       0.00000000    
   9.12500000       0.00000000       0.00000000    
   9.37500000       0.00000000       0.00000000    
   9.62500000       0.00000000       0.00000000    
   9.87500000       0.00000000       0.00000000    
   10.1250000       0.00000000       0.00000000    
   10.3750000       0.00000000       0.00000000    
   10.6250000       0.00000000       0.00000000    
   10.8750000       0.00000000       0.00000000    
   11.1250000       0.00000000       0.00000000    
   11.3750000       0.00000000       0.00000000    
   11.6250000       0.00000000       0.00000000    
   11.8750000       0.00000000       0.00000000    
   12.1250000       0.00000000       0.00000000    
   12.3750000       0.00000000       0.00000000    
   12.6250000       0.00000000       0.00000000    
   12.8750000       0.00000000       0.00000000    
   13.1250000       0.00000000       0.00000000    
   13.3750000       0.00000000       0.00000000    
   13.6250000       0.00000000       0.00000000    
   13.8750000       0.00000000       0.00000000    
   14.1250000       0.00000000       0.00000000    
   14.3750000       0.00000000       0.00000000    
   14.6250000       0.00000000       0.00000000    
   14.8750000       0.00000000       0.00000000    
   15.1250000       0.00000000       0.00000000    
   15.3750000       0.00000000       0.00000000    
   15.6250000       0.00000000       0.00000000    
   15.8750000       0.00000000       0.00000000    
   16.1250000       0.00000000       0.00000000    
   16.3750000       0.00000000       0.00000000    
   16.6250000       0.00000000       0.00000000    
   16.8750000       0.00000000       0.00000000    
   17.1250000       0.00000000       0.00000000    
   17.3750000       0.00000000       0.00000000    
   17.6250000       0.00000000       0.00000000    
   17.8750000       0.00000000       0.00000000    
   18.1250000       0.00000000       0.00000000    
   18.3750000       0.00000000       0.00000000    
   18.6250000       0.00000000       0.00000000    
   18.8750000       0.00000000       0.00000000    
   19.1250000       0.00000000       0.00000000    
   19.3750000       0.00000000       0.00000000    
   19.6250000       0.00000000       0.00000000    
   19.8750000       0.00000000       0.00000000    
   20.1250000       0.00000000       0.00000000    
   20.3750000       0.00000000       0.00000000    
   20.6250000       0.00000000       0.00000000    
   20.8750000       0.00000000       0.00000000    
   21.1250000       0.00000000       0.00000000    
   21.3750000       0.00000000       0.00000000    
   21.6250000       0.00000000       0.00000000    
   21.8750000       0.00000000       0.00000000    
   22.1250000       0.00000000       0.00000000    
   22.3750000       0.00000000       0.00000000    
   22.6250000       0.00000000       0.00000000    
   22.8750000       0.00000000       0.00000000    
   23.1250000       0.00000000       0.00000000    
   23.3750000       0.00000000       0.00000000    
   23.6250000       0.00000000       0.00000000    
   23.8750000       0.00000000       0.00000000    
   24.1250000       0.00000000       0.00000000    
   24.3750000       0.00000000       0.00000000    
   24.6250000       0.00000000       0.00000000    
   24.8750000       0.00000000       0.00000000    
   25.1250000       0.00000000       0.00000000    
   25.3750000       0.00000000       0.00000000    
   25.6250000       0.00000000       0.00000000    
   25.8750000       0.00000000       0.00000000    
   26.1250000       0.00000000       0.00000000    
   26.3750000       0.00000000       0.00000000    
   26.6250000       0.00000000       0.00000000    
   26.8750000       0.00000000       0.00000000    
   27.1250000       0.00000000       0.00000000    
   27.3750000       0.00000000       0.00000000    
   27.6250000       0.00000000       0.00000000    
   27.8750000       0.00000000       0.00000000    
   28.1250000       0.00000000       0.00000000    
   28.3750000       0.00000000       0.00000000    
   28.6250000       0.00000000       0.00000000    
   28.8750000       0.00000000       0.00000000    
   29.1250000       0.00000000       0.00000000    
